time,mean,min,max,climatology,anomaly
1940-12-02 00:00:00+00:00,5601.62,5587.68,5608.91,5525.63,75.99
1940-12-03 00:00:00+00:00,5580.87,5562.98,5602.77,5523.76,57.11
1940-12-04 00:00:00+00:00,5568.48,5547.24,5587.13,5522.91,45.57
1940-12-05 00:00:00+00:00,5469.59,5427.56,5531.92,5522.07,-52.48
1940-12-06 00:00:00+00:00,5237.03,5134.38,5389.08,5521.0,-283.98
1940-12-07 00:00:00+00:00,5133.77,5083.79,5211.76,5519.71,-385.94
1940-12-08 00:00:00+00:00,5313.01,5238.65,5425.61,5518.85,-205.83
1940-12-09 00:00:00+00:00,5424.61,5345.3,5467.59,5518.45,-93.84
1940-12-10 00:00:00+00:00,5278.73,5220.07,5305.85,5518.17,-239.44
1940-12-11 00:00:00+00:00,5213.89,5197.07,5242.67,5517.74,-303.84
1940-12-12 00:00:00+00:00,5327.34,5265.5,5393.41,5517.33,-189.99
1940-12-13 00:00:00+00:00,5468.09,5420.22,5516.08,5517.18,-49.09
1940-12-14 00:00:00+00:00,5564.76,5554.79,5571.73,5516.85,47.91
1940-12-15 00:00:00+00:00,5590.61,5572.17,5615.37,5516.09,74.52
1940-12-16 00:00:00+00:00,5686.63,5651.29,5716.62,5515.66,170.97
1940-12-17 00:00:00+00:00,5693.66,5672.97,5716.72,5514.9,178.77
1940-12-18 00:00:00+00:00,5661.21,5642.5,5670.33,5514.15,147.06
1940-12-19 00:00:00+00:00,5509.09,5414.82,5602.34,5513.49,-4.4
1940-12-20 00:00:00+00:00,5468.06,5434.79,5495.64,5513.06,-45.0
1940-12-21 00:00:00+00:00,5483.97,5466.19,5498.52,5512.7,-28.72
1940-12-22 00:00:00+00:00,5504.18,5468.36,5519.17,5512.74,-8.56
1940-12-23 00:00:00+00:00,5459.65,5448.28,5465.39,5512.68,-53.03
1940-12-24 00:00:00+00:00,5481.39,5446.64,5507.49,5512.32,-30.92
1940-12-25 00:00:00+00:00,5518.0,5512.28,5521.65,5511.51,6.48
1940-12-26 00:00:00+00:00,5476.32,5465.18,5496.65,5511.48,-35.16
1940-12-27 00:00:00+00:00,5492.79,5465.26,5528.85,5511.14,-18.35
1940-12-28 00:00:00+00:00,5567.01,5548.44,5581.46,5510.7,56.3
1940-12-29 00:00:00+00:00,5564.98,5552.61,5577.0,5509.96,55.02
1940-12-30 00:00:00+00:00,5493.66,5438.98,5536.5,5509.42,-15.76
1940-12-31 00:00:00+00:00,5335.03,5267.06,5392.04,5509.02,-173.99
1941-01-01 00:00:00+00:00,5248.83,5222.38,5275.14,5508.72,-259.88
1941-01-02 00:00:00+00:00,5218.62,5203.3,5253.77,5508.56,-289.94
1941-01-03 00:00:00+00:00,5364.68,5301.66,5430.1,5508.36,-143.68
1941-01-04 00:00:00+00:00,5489.78,5466.4,5509.95,5508.54,-18.76
1941-01-05 00:00:00+00:00,5513.68,5501.08,5525.74,5508.6,5.08
1941-01-06 00:00:00+00:00,5470.52,5450.54,5493.44,5508.22,-37.7
1941-01-07 00:00:00+00:00,5433.82,5424.93,5444.49,5507.77,-73.95
1941-01-08 00:00:00+00:00,5473.73,5438.85,5505.16,5507.21,-33.48
1941-01-09 00:00:00+00:00,5464.53,5394.24,5524.01,5506.33,-41.79
1941-01-10 00:00:00+00:00,5456.11,5417.29,5508.43,5504.9,-48.8
1941-01-11 00:00:00+00:00,5529.17,5509.96,5540.0,5503.3,25.87
1941-01-12 00:00:00+00:00,5478.12,5467.04,5491.17,5502.28,-24.16
1941-01-13 00:00:00+00:00,5453.38,5432.14,5465.27,5501.76,-48.38
1941-01-14 00:00:00+00:00,5319.93,5257.29,5390.11,5501.25,-181.32
1941-01-15 00:00:00+00:00,5195.77,5173.48,5229.04,5501.16,-305.38
1941-01-16 00:00:00+00:00,5150.18,5145.47,5155.39,5501.48,-351.29
1941-01-17 00:00:00+00:00,5172.1,5151.34,5206.44,5501.58,-329.49
1941-01-18 00:00:00+00:00,5282.23,5239.71,5313.1,5501.21,-218.98
1941-01-19 00:00:00+00:00,5288.42,5257.12,5319.73,5501.12,-212.71
1941-01-20 00:00:00+00:00,5362.65,5356.37,5373.1,5500.9,-138.25
1941-01-21 00:00:00+00:00,5335.96,5303.63,5364.86,5500.48,-164.52
1941-01-22 00:00:00+00:00,5291.69,5285.0,5301.51,5499.54,-207.84
1941-01-23 00:00:00+00:00,5307.71,5291.5,5324.69,5498.53,-190.82
1941-01-24 00:00:00+00:00,5359.84,5331.07,5383.08,5497.85,-138.01
1941-01-25 00:00:00+00:00,5381.91,5374.73,5392.32,5497.67,-115.76
1941-01-26 00:00:00+00:00,5405.55,5385.56,5433.04,5497.76,-92.21
1941-01-27 00:00:00+00:00,5455.18,5431.53,5472.59,5497.82,-42.64
1941-01-28 00:00:00+00:00,5455.14,5442.08,5467.68,5497.71,-42.56
1941-01-29 00:00:00+00:00,5447.06,5443.65,5455.16,5496.97,-49.91
1941-01-30 00:00:00+00:00,5417.42,5400.66,5438.58,5495.9,-78.48
1941-01-31 00:00:00+00:00,5363.93,5350.03,5390.08,5494.8,-130.87
1941-02-01 00:00:00+00:00,5331.63,5316.63,5345.34,5493.81,-162.18
1941-02-02 00:00:00+00:00,5278.28,5273.25,5280.97,5493.17,-214.88
1941-02-03 00:00:00+00:00,5259.23,5226.91,5304.98,5492.16,-232.93
1941-02-04 00:00:00+00:00,5304.92,5284.29,5326.15,5491.92,-187.0
1941-02-05 00:00:00+00:00,5395.14,5357.47,5433.66,5492.01,-96.87
1941-02-06 00:00:00+00:00,5365.31,5332.27,5417.0,5492.33,-127.02
1941-02-07 00:00:00+00:00,5446.5,5354.91,5534.56,5492.55,-46.05
1941-02-08 00:00:00+00:00,5561.53,5531.67,5596.62,5492.98,68.55
1941-02-09 00:00:00+00:00,5615.44,5608.83,5627.92,5493.52,121.91
1941-02-10 00:00:00+00:00,5546.18,5503.06,5594.89,5493.94,52.24
1941-02-11 00:00:00+00:00,5520.55,5492.7,5540.88,5494.25,26.3
1941-02-12 00:00:00+00:00,5471.59,5432.12,5515.6,5494.73,-23.14
1941-02-13 00:00:00+00:00,5410.27,5380.1,5434.82,5495.56,-85.29
1941-02-14 00:00:00+00:00,5377.97,5363.89,5388.89,5496.82,-118.85
1941-02-15 00:00:00+00:00,5317.45,5294.46,5347.51,5497.38,-179.93
1941-02-16 00:00:00+00:00,5330.07,5291.04,5366.04,5497.92,-167.86
1941-02-17 00:00:00+00:00,5289.93,5276.51,5301.42,5498.55,-208.62
1941-02-18 00:00:00+00:00,5272.85,5261.95,5295.37,5499.69,-226.84
1941-02-19 00:00:00+00:00,5246.82,5241.65,5256.2,5500.33,-253.51
1941-02-20 00:00:00+00:00,5175.45,5157.55,5201.02,5500.95,-325.5
1941-02-21 00:00:00+00:00,5186.68,5171.27,5217.43,5501.14,-314.46
1941-02-22 00:00:00+00:00,5236.35,5227.78,5244.38,5501.39,-265.04
1941-02-23 00:00:00+00:00,5215.07,5199.46,5237.32,5501.49,-286.42
1941-02-24 00:00:00+00:00,5229.33,5217.77,5240.49,5501.53,-272.2
1941-02-25 00:00:00+00:00,5291.75,5248.48,5330.09,5501.14,-209.39
1941-02-26 00:00:00+00:00,5388.78,5332.42,5450.73,5501.13,-112.35
1941-02-27 00:00:00+00:00,5503.71,5460.49,5532.67,5501.21,2.49
1941-02-28 00:00:00+00:00,5521.44,5513.33,5529.22,5501.91,19.52
1941-03-01 00:00:00+00:00,5478.14,5451.36,5509.05,5502.55,-24.41
1941-03-02 00:00:00+00:00,5507.64,5476.78,5524.01,5503.0,4.64
1941-03-03 00:00:00+00:00,5399.44,5366.65,5450.55,5503.03,-103.59
1941-03-04 00:00:00+00:00,5297.07,5263.56,5330.15,5503.03,-205.96
1941-03-05 00:00:00+00:00,5282.46,5254.23,5318.88,5503.08,-220.62
1941-03-06 00:00:00+00:00,5348.47,5338.19,5358.19,5503.39,-154.92
1941-03-07 00:00:00+00:00,5391.2,5361.76,5419.79,5503.96,-112.77
1941-03-08 00:00:00+00:00,5433.96,5423.28,5439.68,5504.4,-70.45
1941-03-09 00:00:00+00:00,5392.82,5371.59,5424.7,5505.04,-112.21
1941-03-10 00:00:00+00:00,5403.2,5367.85,5438.85,5506.07,-102.87
1941-03-11 00:00:00+00:00,5485.75,5460.42,5523.81,5507.18,-21.43
1941-03-12 00:00:00+00:00,5561.76,5542.74,5572.8,5508.35,53.41
1941-03-13 00:00:00+00:00,5570.44,5561.94,5586.38,5509.34,61.11
1941-03-14 00:00:00+00:00,5629.84,5600.96,5660.18,5509.88,119.95
1941-03-15 00:00:00+00:00,5677.54,5666.2,5686.83,5510.43,167.11
1941-03-16 00:00:00+00:00,5641.89,5610.08,5674.69,5511.34,130.55
1941-03-17 00:00:00+00:00,5575.18,5568.8,5587.91,5511.9,63.27
1941-03-18 00:00:00+00:00,5576.57,5569.74,5586.8,5512.09,64.47
1941-03-19 00:00:00+00:00,5579.07,5576.61,5581.18,5512.25,66.82
1941-03-20 00:00:00+00:00,5582.17,5575.54,5588.47,5512.39,69.78
1941-03-21 00:00:00+00:00,5572.87,5543.03,5598.61,5513.0,59.86
1941-03-22 00:00:00+00:00,5494.09,5476.55,5517.58,5514.46,-20.37
1941-03-23 00:00:00+00:00,5422.76,5399.92,5441.35,5515.78,-93.01
1941-03-24 00:00:00+00:00,5475.17,5452.14,5497.5,5517.23,-42.06
1941-03-25 00:00:00+00:00,5528.42,5507.74,5555.65,5518.66,9.76
1941-03-26 00:00:00+00:00,5550.42,5544.77,5554.67,5520.02,30.4
1941-03-27 00:00:00+00:00,5518.64,5501.63,5530.31,5520.97,-2.34
1941-03-28 00:00:00+00:00,5420.89,5365.75,5480.27,5521.72,-100.82
1941-03-29 00:00:00+00:00,5341.18,5323.8,5353.2,5522.89,-181.71
1941-03-30 00:00:00+00:00,5336.1,5328.97,5348.52,5524.23,-188.13
1941-03-31 00:00:00+00:00,5364.16,5356.26,5373.23,5525.96,-161.8
1941-04-01 00:00:00+00:00,5371.91,5361.97,5380.02,5528.01,-156.1
1941-04-02 00:00:00+00:00,5317.26,5307.8,5325.95,5530.22,-212.96
1941-04-03 00:00:00+00:00,5328.27,5302.02,5366.41,5532.6,-204.34
1941-04-04 00:00:00+00:00,5412.43,5376.16,5458.31,5534.99,-122.56
1941-04-05 00:00:00+00:00,5441.63,5436.15,5452.32,5537.37,-95.74
1941-04-06 00:00:00+00:00,5451.69,5436.65,5473.59,5539.28,-87.59
1941-04-07 00:00:00+00:00,5523.63,5494.35,5549.32,5540.97,-17.34
1941-04-08 00:00:00+00:00,5544.91,5528.94,5558.04,5542.15,2.76
1941-04-09 00:00:00+00:00,5490.36,5464.25,5532.8,5543.15,-52.79
1941-04-10 00:00:00+00:00,5495.73,5464.24,5523.69,5544.03,-48.3
1941-04-11 00:00:00+00:00,5537.64,5524.03,5557.88,5544.93,-7.29
1941-04-12 00:00:00+00:00,5578.34,5553.22,5611.3,5546.01,32.34
1941-04-13 00:00:00+00:00,5649.63,5640.76,5662.72,5547.29,102.34
1941-04-14 00:00:00+00:00,5574.17,5541.3,5616.43,5548.1,26.07
1941-04-15 00:00:00+00:00,5519.04,5496.99,5534.86,5548.75,-29.71
1941-04-16 00:00:00+00:00,5481.61,5468.09,5490.71,5549.45,-67.83
1941-04-17 00:00:00+00:00,5478.56,5472.33,5485.75,5550.23,-71.67
1941-04-18 00:00:00+00:00,5458.8,5449.17,5466.86,5551.25,-92.45
1941-04-19 00:00:00+00:00,5480.3,5432.72,5521.16,5552.47,-72.17
1941-04-20 00:00:00+00:00,5550.99,5525.99,5573.69,5553.45,-2.46
1941-04-21 00:00:00+00:00,5587.79,5567.48,5601.66,5555.21,32.58
1941-04-22 00:00:00+00:00,5591.5,5574.56,5618.7,5557.02,34.47
1941-04-23 00:00:00+00:00,5579.34,5547.51,5608.15,5559.01,20.33
1941-04-24 00:00:00+00:00,5453.18,5421.39,5500.52,5561.17,-107.99
1941-04-25 00:00:00+00:00,5428.98,5394.85,5457.53,5563.56,-134.58
1941-04-26 00:00:00+00:00,5459.86,5453.5,5464.59,5566.14,-106.28
1941-04-27 00:00:00+00:00,5413.51,5408.14,5420.49,5568.62,-155.11
1941-04-28 00:00:00+00:00,5431.31,5411.37,5464.89,5571.1,-139.79
1941-04-29 00:00:00+00:00,5538.85,5483.9,5594.52,5573.71,-34.86
1941-04-30 00:00:00+00:00,5570.68,5538.71,5593.29,5575.94,-5.26
1941-05-01 00:00:00+00:00,5528.29,5515.13,5536.02,5578.26,-49.97
1941-05-02 00:00:00+00:00,5542.02,5532.47,5549.46,5580.86,-38.84
1941-05-03 00:00:00+00:00,5508.9,5481.52,5533.9,5583.64,-74.74
1941-05-04 00:00:00+00:00,5495.42,5464.81,5534.1,5586.31,-90.88
1941-05-05 00:00:00+00:00,5532.2,5523.44,5536.53,5588.95,-56.74
1941-05-06 00:00:00+00:00,5497.4,5468.52,5526.94,5591.17,-93.76
1941-05-07 00:00:00+00:00,5463.97,5457.41,5471.13,5593.08,-129.11
1941-05-08 00:00:00+00:00,5473.41,5463.25,5482.08,5595.37,-121.96
1941-05-09 00:00:00+00:00,5478.33,5468.18,5482.46,5597.54,-119.21
1941-05-10 00:00:00+00:00,5476.36,5467.32,5481.98,5599.64,-123.28
1941-05-11 00:00:00+00:00,5509.84,5488.28,5539.01,5601.82,-91.98
1941-05-12 00:00:00+00:00,5597.48,5561.01,5630.38,5603.77,-6.3
1941-05-13 00:00:00+00:00,5668.98,5647.75,5690.22,5606.18,62.8
1941-05-14 00:00:00+00:00,5648.22,5612.62,5680.32,5608.76,39.47
1941-05-15 00:00:00+00:00,5529.11,5479.39,5584.7,5611.34,-82.23
1941-05-16 00:00:00+00:00,5478.49,5445.42,5516.42,5613.84,-135.35
1941-05-17 00:00:00+00:00,5549.87,5540.74,5556.97,5616.16,-66.29
1941-05-18 00:00:00+00:00,5531.08,5512.84,5549.84,5618.87,-87.79
1941-05-19 00:00:00+00:00,5490.26,5479.25,5511.58,5621.83,-131.57
1941-05-20 00:00:00+00:00,5550.07,5511.78,5592.42,5624.91,-74.85
1941-05-21 00:00:00+00:00,5632.43,5617.84,5647.85,5627.4,5.03
1941-05-22 00:00:00+00:00,5621.99,5609.73,5640.87,5629.33,-7.34
1941-05-23 00:00:00+00:00,5598.57,5567.47,5618.46,5631.28,-32.72
1941-05-24 00:00:00+00:00,5517.27,5503.99,5526.92,5633.38,-116.11
1941-05-25 00:00:00+00:00,5527.33,5488.72,5558.12,5635.59,-108.26
1941-05-26 00:00:00+00:00,5471.72,5449.37,5500.71,5638.17,-166.45
1941-05-27 00:00:00+00:00,5493.48,5461.98,5525.64,5641.11,-147.63
1941-05-28 00:00:00+00:00,5548.91,5543.15,5557.57,5644.1,-95.19
1941-05-29 00:00:00+00:00,5546.76,5534.13,5564.32,5646.83,-100.07
1941-05-30 00:00:00+00:00,5596.05,5577.86,5609.31,5649.59,-53.54
1941-05-31 00:00:00+00:00,5634.82,5613.37,5660.77,5652.29,-17.47
1941-06-01 00:00:00+00:00,5697.87,5676.28,5721.74,5654.59,43.28
1941-06-02 00:00:00+00:00,5732.14,5727.54,5739.24,5656.65,75.49
1941-06-03 00:00:00+00:00,5731.2,5713.77,5751.23,5658.7,72.5
1941-06-04 00:00:00+00:00,5781.08,5769.64,5797.7,5660.85,120.23
1941-06-05 00:00:00+00:00,5710.85,5678.06,5747.18,5662.87,47.99
1941-06-06 00:00:00+00:00,5645.17,5631.11,5667.25,5664.63,-19.46
1941-06-07 00:00:00+00:00,5611.87,5603.47,5620.59,5666.29,-54.42
1941-06-08 00:00:00+00:00,5599.55,5590.19,5607.67,5668.15,-68.61
1941-06-09 00:00:00+00:00,5571.96,5561.87,5581.57,5670.27,-98.31
1941-06-10 00:00:00+00:00,5563.75,5546.38,5582.64,5672.2,-108.45
1941-06-11 00:00:00+00:00,5627.74,5606.13,5653.71,5673.92,-46.18
1941-06-12 00:00:00+00:00,5622.36,5613.14,5641.43,5675.65,-53.29
1941-06-13 00:00:00+00:00,5601.14,5569.64,5641.53,5677.22,-76.08
1941-06-14 00:00:00+00:00,5704.5,5665.75,5743.77,5678.98,25.51
1941-06-15 00:00:00+00:00,5776.69,5768.54,5783.67,5681.07,95.62
1941-06-16 00:00:00+00:00,5804.8,5780.13,5832.72,5683.14,121.66
1941-06-17 00:00:00+00:00,5838.51,5826.82,5848.26,5684.98,153.52
1941-06-18 00:00:00+00:00,5832.72,5821.13,5845.0,5686.89,145.83
1941-06-19 00:00:00+00:00,5839.76,5821.88,5853.07,5688.93,150.82
1941-06-20 00:00:00+00:00,5869.81,5859.3,5875.95,5690.71,179.1
1941-06-21 00:00:00+00:00,5876.91,5872.77,5880.37,5692.26,184.65
1941-06-22 00:00:00+00:00,5869.18,5861.56,5875.83,5693.9,175.28
1941-06-23 00:00:00+00:00,5845.81,5839.56,5855.65,5695.5,150.31
1941-06-24 00:00:00+00:00,5819.47,5814.15,5822.48,5696.71,122.76
1941-06-25 00:00:00+00:00,5822.51,5811.0,5832.66,5697.67,124.84
1941-06-26 00:00:00+00:00,5831.23,5826.46,5837.09,5698.91,132.33
1941-06-27 00:00:00+00:00,5803.2,5794.98,5820.3,5700.39,102.81
1941-06-28 00:00:00+00:00,5793.49,5785.87,5801.75,5701.7,91.79
1941-06-29 00:00:00+00:00,5737.93,5734.17,5741.68,5702.99,34.94
1941-06-30 00:00:00+00:00,5732.62,5716.73,5747.15,5704.14,28.48
1941-07-01 00:00:00+00:00,5767.5,5747.55,5794.85,5705.2,62.31
1941-07-02 00:00:00+00:00,5802.35,5796.91,5809.53,5706.16,96.19
1941-07-03 00:00:00+00:00,5785.91,5773.48,5793.79,5707.07,78.83
1941-07-04 00:00:00+00:00,5760.32,5749.06,5783.53,5708.19,52.13
1941-07-05 00:00:00+00:00,5761.11,5740.11,5786.41,5709.55,51.56
1941-07-06 00:00:00+00:00,5841.35,5809.54,5875.97,5711.17,130.18
1941-07-07 00:00:00+00:00,5890.08,5881.77,5899.51,5712.91,177.17
1941-07-08 00:00:00+00:00,5871.15,5860.58,5887.71,5714.28,156.87
1941-07-09 00:00:00+00:00,5835.36,5825.83,5850.21,5715.31,120.05
1941-07-10 00:00:00+00:00,5812.07,5803.73,5823.77,5716.37,95.7
1941-07-11 00:00:00+00:00,5781.2,5771.73,5792.93,5717.3,63.89
1941-07-12 00:00:00+00:00,5765.02,5755.38,5768.76,5718.38,46.63
1941-07-13 00:00:00+00:00,5750.48,5726.88,5770.64,5719.24,31.24
1941-07-14 00:00:00+00:00,5721.51,5708.47,5731.51,5719.82,1.68
1941-07-15 00:00:00+00:00,5661.75,5647.55,5678.51,5720.3,-58.55
1941-07-16 00:00:00+00:00,5630.81,5595.46,5666.36,5721.04,-90.24
1941-07-17 00:00:00+00:00,5751.38,5699.88,5803.67,5721.94,29.44
1941-07-18 00:00:00+00:00,5797.14,5787.19,5805.19,5722.25,74.89
1941-07-19 00:00:00+00:00,5712.0,5681.71,5744.75,5722.38,-10.38
1941-07-20 00:00:00+00:00,5668.44,5649.9,5680.59,5722.58,-54.14
1941-07-21 00:00:00+00:00,5701.08,5668.31,5734.79,5723.06,-21.98
1941-07-22 00:00:00+00:00,5721.7,5702.01,5735.14,5723.83,-2.13
1941-07-23 00:00:00+00:00,5678.68,5651.9,5709.83,5724.56,-45.88
1941-07-24 00:00:00+00:00,5779.6,5752.61,5817.88,5724.96,54.64
1941-07-25 00:00:00+00:00,5842.28,5836.89,5847.77,5724.85,117.43
1941-07-26 00:00:00+00:00,5814.91,5804.69,5827.53,5724.59,90.32
1941-07-27 00:00:00+00:00,5795.72,5785.63,5808.81,5724.4,71.32
1941-07-28 00:00:00+00:00,5738.62,5731.7,5753.67,5724.29,14.33
1941-07-29 00:00:00+00:00,5704.32,5681.73,5718.58,5724.07,-19.74
1941-07-30 00:00:00+00:00,5639.49,5632.63,5649.32,5723.82,-84.32
1941-07-31 00:00:00+00:00,5580.72,5566.16,5597.84,5723.72,-142.99
1941-08-01 00:00:00+00:00,5635.85,5613.9,5664.15,5723.86,-88.0
1941-08-02 00:00:00+00:00,5737.91,5711.65,5765.32,5723.99,13.92
1941-08-03 00:00:00+00:00,5764.5,5748.64,5773.4,5724.27,40.23
1941-08-04 00:00:00+00:00,5696.82,5673.42,5729.15,5724.29,-27.48
1941-08-05 00:00:00+00:00,5554.66,5491.26,5633.17,5724.25,-169.6
1941-08-06 00:00:00+00:00,5511.39,5452.81,5561.93,5724.42,-213.03
1941-08-07 00:00:00+00:00,5558.01,5550.59,5570.86,5724.6,-166.59
1941-08-08 00:00:00+00:00,5588.54,5572.7,5605.05,5724.62,-136.08
1941-08-09 00:00:00+00:00,5622.76,5586.66,5675.06,5724.53,-101.77
1941-08-10 00:00:00+00:00,5699.96,5682.6,5727.45,5724.4,-24.44
1941-08-11 00:00:00+00:00,5714.53,5694.41,5729.74,5724.46,-9.93
1941-08-12 00:00:00+00:00,5635.14,5618.12,5665.58,5724.32,-89.19
1941-08-13 00:00:00+00:00,5641.96,5614.01,5675.06,5724.05,-82.09
1941-08-14 00:00:00+00:00,5669.55,5656.32,5679.9,5723.66,-54.11
1941-08-15 00:00:00+00:00,5672.94,5658.38,5685.55,5722.73,-49.79
1941-08-16 00:00:00+00:00,5628.08,5608.64,5654.26,5721.64,-93.56
1941-08-17 00:00:00+00:00,5577.22,5539.82,5605.91,5720.57,-143.35
1941-08-18 00:00:00+00:00,5653.41,5622.06,5688.76,5719.57,-66.17
1941-08-19 00:00:00+00:00,5675.35,5647.64,5700.43,5718.66,-43.31
1941-08-20 00:00:00+00:00,5617.35,5589.31,5650.42,5717.98,-100.63
1941-08-21 00:00:00+00:00,5600.74,5572.79,5633.13,5717.59,-116.85
1941-08-22 00:00:00+00:00,5611.4,5584.88,5634.29,5716.93,-105.53
1941-08-23 00:00:00+00:00,5695.67,5652.09,5720.52,5716.02,-20.35
1941-08-24 00:00:00+00:00,5702.0,5670.02,5737.97,5715.22,-13.23
1941-08-25 00:00:00+00:00,5765.54,5758.29,5773.7,5714.34,51.21
1941-08-26 00:00:00+00:00,5692.99,5643.79,5742.07,5712.97,-19.98
1941-08-27 00:00:00+00:00,5684.03,5635.19,5730.23,5711.83,-27.81
1941-08-28 00:00:00+00:00,5696.18,5627.31,5748.13,5711.01,-14.82
1941-08-29 00:00:00+00:00,5619.97,5601.53,5639.95,5710.11,-90.15
1941-08-30 00:00:00+00:00,5583.06,5568.21,5599.38,5709.31,-126.24
1941-08-31 00:00:00+00:00,5708.5,5638.06,5770.92,5708.22,0.28
1941-09-01 00:00:00+00:00,5807.21,5791.97,5825.25,5706.58,100.63
1941-09-02 00:00:00+00:00,5840.86,5825.95,5852.88,5704.78,136.08
1941-09-03 00:00:00+00:00,5865.19,5855.32,5876.21,5703.2,161.99
1941-09-04 00:00:00+00:00,5868.82,5864.85,5873.04,5701.47,167.36
1941-09-05 00:00:00+00:00,5823.23,5803.98,5851.09,5699.53,123.71
1941-09-06 00:00:00+00:00,5769.64,5749.38,5792.69,5697.4,72.24
1941-09-07 00:00:00+00:00,5743.18,5731.62,5755.36,5695.55,47.63
1941-09-08 00:00:00+00:00,5759.65,5753.55,5767.18,5694.44,65.21
1941-09-09 00:00:00+00:00,5772.68,5760.05,5792.33,5693.23,79.45
1941-09-10 00:00:00+00:00,5791.42,5777.14,5800.6,5692.04,99.38
1941-09-11 00:00:00+00:00,5696.6,5645.05,5757.06,5690.96,5.64
1941-09-12 00:00:00+00:00,5660.06,5651.02,5668.62,5689.89,-29.83
1941-09-13 00:00:00+00:00,5666.43,5647.25,5683.24,5689.1,-22.67
1941-09-14 00:00:00+00:00,5704.69,5679.11,5716.3,5688.03,16.66
1941-09-15 00:00:00+00:00,5730.92,5682.55,5776.31,5686.34,44.57
1941-09-16 00:00:00+00:00,5807.5,5788.79,5825.9,5684.53,122.96
1941-09-17 00:00:00+00:00,5831.06,5819.99,5841.15,5682.8,148.26
1941-09-18 00:00:00+00:00,5833.03,5815.71,5851.44,5681.15,151.88
1941-09-19 00:00:00+00:00,5795.86,5787.07,5801.98,5679.38,116.48
1941-09-20 00:00:00+00:00,5812.28,5798.4,5825.28,5677.3,134.98
1941-09-21 00:00:00+00:00,5820.56,5813.29,5828.74,5674.85,145.7
1941-09-22 00:00:00+00:00,5804.75,5792.72,5819.4,5672.59,132.16
1941-09-23 00:00:00+00:00,5785.03,5776.45,5790.61,5670.73,114.3
1941-09-24 00:00:00+00:00,5767.82,5755.13,5776.8,5669.14,98.69
1941-09-25 00:00:00+00:00,5784.86,5781.92,5790.33,5667.5,117.36
1941-09-26 00:00:00+00:00,5755.06,5747.43,5763.11,5665.69,89.37
1941-09-27 00:00:00+00:00,5745.82,5732.74,5754.38,5664.06,81.77
1941-09-28 00:00:00+00:00,5700.95,5689.08,5716.82,5662.6,38.34
1941-09-29 00:00:00+00:00,5660.86,5651.47,5668.55,5660.86,0.0
1941-09-30 00:00:00+00:00,5662.31,5655.66,5667.26,5659.02,3.29
1941-10-01 00:00:00+00:00,5701.52,5667.95,5745.11,5657.42,44.1
1941-10-02 00:00:00+00:00,5793.47,5761.5,5816.69,5655.71,137.76
1941-10-03 00:00:00+00:00,5792.92,5779.36,5812.61,5653.51,139.41
1941-10-04 00:00:00+00:00,5773.76,5761.71,5788.3,5650.91,122.85
1941-10-05 00:00:00+00:00,5794.28,5788.0,5801.97,5648.18,146.1
1941-10-06 00:00:00+00:00,5800.55,5788.04,5809.65,5645.61,154.94
1941-10-07 00:00:00+00:00,5815.12,5812.31,5817.4,5643.39,171.73
1941-10-08 00:00:00+00:00,5809.19,5803.29,5819.06,5641.07,168.12
1941-10-09 00:00:00+00:00,5746.91,5719.42,5777.03,5638.27,108.63
1941-10-10 00:00:00+00:00,5693.83,5677.04,5705.7,5635.36,58.47
1941-10-11 00:00:00+00:00,5616.0,5578.16,5677.19,5632.55,-16.55
1941-10-12 00:00:00+00:00,5651.76,5578.07,5714.17,5630.03,21.74
1941-10-13 00:00:00+00:00,5708.21,5694.53,5715.62,5627.43,80.78
1941-10-14 00:00:00+00:00,5642.71,5604.58,5672.64,5624.98,17.73
1941-10-15 00:00:00+00:00,5556.81,5534.59,5591.14,5622.83,-66.01
1941-10-16 00:00:00+00:00,5647.19,5633.1,5669.67,5620.87,26.33
1941-10-17 00:00:00+00:00,5562.56,5548.33,5591.37,5619.17,-56.61
1941-10-18 00:00:00+00:00,5563.36,5537.84,5579.48,5617.1,-53.74
1941-10-19 00:00:00+00:00,5601.93,5532.3,5680.46,5614.66,-12.74
1941-10-20 00:00:00+00:00,5725.08,5714.68,5733.91,5611.88,113.21
1941-10-21 00:00:00+00:00,5669.11,5660.91,5688.08,5608.79,60.32
1941-10-22 00:00:00+00:00,5611.23,5535.73,5652.12,5605.69,5.53
1941-10-23 00:00:00+00:00,5455.07,5431.23,5470.51,5602.78,-147.71
1941-10-24 00:00:00+00:00,5495.62,5474.43,5517.5,5600.32,-104.7
1941-10-25 00:00:00+00:00,5562.58,5530.42,5591.48,5598.44,-35.86
1941-10-26 00:00:00+00:00,5500.16,5447.95,5579.6,5596.29,-96.12
1941-10-27 00:00:00+00:00,5487.89,5445.43,5533.33,5593.85,-105.96
1941-10-28 00:00:00+00:00,5373.6,5333.65,5473.07,5591.22,-217.62
1941-10-29 00:00:00+00:00,5259.73,5220.39,5328.31,5588.64,-328.91
1941-10-30 00:00:00+00:00,5284.14,5234.43,5314.54,5586.07,-301.94
1941-10-31 00:00:00+00:00,5314.28,5280.33,5366.88,5583.7,-269.42
1941-11-01 00:00:00+00:00,5388.16,5377.8,5392.32,5581.85,-193.69
1941-11-02 00:00:00+00:00,5383.22,5369.26,5400.49,5579.94,-196.71
