time,mean,min,max,source,climatology,anomaly
1992-02-16 00:00:00+00:00,2.89,1.21,5.07,ERA5,4.58,-1.68
1992-02-17 00:00:00+00:00,0.32,-3.29,2.11,ERA5,4.62,-4.3
1992-02-18 00:00:00+00:00,-1.77,-5.18,1.58,ERA5,4.68,-6.44
1992-02-19 00:00:00+00:00,-1.23,-3.8,1.67,ERA5,4.72,-5.95
1992-02-20 00:00:00+00:00,1.21,-1.62,4.8,ERA5,4.77,-3.56
1992-02-21 00:00:00+00:00,1.24,-2.39,5.31,ERA5,4.83,-3.59
1992-02-22 00:00:00+00:00,2.04,-1.38,4.4,ERA5,4.89,-2.86
1992-02-23 00:00:00+00:00,6.31,4.58,7.76,ERA5,4.96,1.35
1992-02-24 00:00:00+00:00,7.35,6.17,9.22,ERA5,5.03,2.31
1992-02-25 00:00:00+00:00,6.61,2.75,10.1,ERA5,5.11,1.5
1992-02-26 00:00:00+00:00,7.32,5.87,9.52,ERA5,5.19,2.13
1992-02-27 00:00:00+00:00,7.59,4.74,10.81,ERA5,5.27,2.32
1992-02-28 00:00:00+00:00,8.38,4.14,13.88,ERA5,5.36,3.02
1992-02-29 00:00:00+00:00,9.73,5.43,15.47,ERA5,5.41,4.32
1992-03-01 00:00:00+00:00,9.73,5.07,14.88,ERA5,5.46,4.27
1992-03-02 00:00:00+00:00,6.84,4.17,9.76,ERA5,5.56,1.28
1992-03-03 00:00:00+00:00,7.18,4.14,10.3,ERA5,5.67,1.51
1992-03-04 00:00:00+00:00,9.51,6.27,12.94,ERA5,5.77,3.74
1992-03-05 00:00:00+00:00,9.21,3.54,14.74,ERA5,5.86,3.35
1992-03-06 00:00:00+00:00,8.59,4.37,11.5,ERA5,5.93,2.66
1992-03-07 00:00:00+00:00,8.38,3.64,14.1,ERA5,6.0,2.38
1992-03-08 00:00:00+00:00,8.6,7.04,10.81,ERA5,6.07,2.53
1992-03-09 00:00:00+00:00,6.69,2.72,9.52,ERA5,6.14,0.55
1992-03-10 00:00:00+00:00,7.26,3.04,11.38,ERA5,6.23,1.03
1992-03-11 00:00:00+00:00,4.88,1.55,7.77,ERA5,6.31,-1.43
1992-03-12 00:00:00+00:00,8.03,5.43,9.3,ERA5,6.41,1.61
1992-03-13 00:00:00+00:00,8.07,5.41,10.43,ERA5,6.5,1.57
1992-03-14 00:00:00+00:00,5.31,4.0,6.47,ERA5,6.58,-1.27
1992-03-15 00:00:00+00:00,4.52,2.24,6.69,ERA5,6.66,-2.15
1992-03-16 00:00:00+00:00,5.75,1.13,9.4,ERA5,6.77,-1.02
1992-03-17 00:00:00+00:00,9.22,7.31,12.49,ERA5,6.87,2.35
1992-03-18 00:00:00+00:00,9.56,5.5,14.26,ERA5,6.96,2.6
1992-03-19 00:00:00+00:00,9.38,7.15,11.63,ERA5,7.04,2.34
1992-03-20 00:00:00+00:00,10.0,8.47,11.45,ERA5,7.13,2.87
1992-03-21 00:00:00+00:00,9.53,7.26,10.39,ERA5,7.24,2.29
1992-03-22 00:00:00+00:00,7.5,4.3,10.85,ERA5,7.36,0.14
1992-03-23 00:00:00+00:00,4.28,2.17,5.4,ERA5,7.47,-3.19
1992-03-24 00:00:00+00:00,4.33,0.74,7.32,ERA5,7.59,-3.27
1992-03-25 00:00:00+00:00,4.87,3.94,6.12,ERA5,7.72,-2.85
1992-03-26 00:00:00+00:00,3.76,1.42,5.66,ERA5,7.84,-4.08
1992-03-27 00:00:00+00:00,5.03,2.91,7.15,ERA5,7.95,-2.92
1992-03-28 00:00:00+00:00,3.72,1.62,6.0,ERA5,8.05,-4.34
1992-03-29 00:00:00+00:00,5.46,2.84,7.71,ERA5,8.16,-2.69
1992-03-30 00:00:00+00:00,8.3,4.94,11.77,ERA5,8.27,0.03
1992-03-31 00:00:00+00:00,7.27,3.49,9.47,ERA5,8.38,-1.11
1992-04-01 00:00:00+00:00,6.37,2.52,10.49,ERA5,8.49,-2.12
1992-04-02 00:00:00+00:00,5.51,3.31,7.91,ERA5,8.6,-3.09
1992-04-03 00:00:00+00:00,6.15,3.2,8.87,ERA5,8.71,-2.56
1992-04-04 00:00:00+00:00,4.89,1.81,7.92,ERA5,8.81,-3.92
1992-04-05 00:00:00+00:00,4.85,-0.85,9.13,ERA5,8.91,-4.07
1992-04-06 00:00:00+00:00,7.11,3.08,10.5,ERA5,9.02,-1.92
1992-04-07 00:00:00+00:00,9.21,6.57,12.61,ERA5,9.13,0.08
1992-04-08 00:00:00+00:00,10.37,5.27,15.1,ERA5,9.23,1.14
1992-04-09 00:00:00+00:00,9.38,3.77,14.95,ERA5,9.34,0.04
1992-04-10 00:00:00+00:00,9.58,2.22,15.8,ERA5,9.45,0.13
1992-04-11 00:00:00+00:00,11.2,3.28,16.93,ERA5,9.56,1.63
1992-04-12 00:00:00+00:00,9.27,5.68,13.08,ERA5,9.67,-0.39
1992-04-13 00:00:00+00:00,7.03,3.4,9.74,ERA5,9.78,-2.75
1992-04-14 00:00:00+00:00,9.7,5.99,13.78,ERA5,9.87,-0.17
1992-04-15 00:00:00+00:00,5.69,3.35,8.13,ERA5,9.96,-4.27
1992-04-16 00:00:00+00:00,4.32,1.57,7.29,ERA5,10.04,-5.72
1992-04-17 00:00:00+00:00,5.51,1.57,7.76,ERA5,10.13,-4.62
1992-04-18 00:00:00+00:00,11.85,7.8,14.15,ERA5,10.23,1.62
1992-04-19 00:00:00+00:00,10.04,4.45,12.13,ERA5,10.34,-0.3
1992-04-20 00:00:00+00:00,8.75,4.91,13.95,ERA5,10.45,-1.71
1992-04-21 00:00:00+00:00,10.56,3.52,17.32,ERA5,10.57,-0.01
1992-04-22 00:00:00+00:00,10.75,7.59,14.19,ERA5,10.69,0.06
1992-04-23 00:00:00+00:00,10.37,8.11,14.01,ERA5,10.81,-0.44
1992-04-24 00:00:00+00:00,13.01,8.85,15.92,ERA5,10.93,2.08
1992-04-25 00:00:00+00:00,12.45,10.8,14.41,ERA5,11.06,1.39
1992-04-26 00:00:00+00:00,13.45,10.36,16.24,ERA5,11.19,2.26
1992-04-27 00:00:00+00:00,10.84,7.81,13.73,ERA5,11.32,-0.48
1992-04-28 00:00:00+00:00,9.24,7.16,12.47,ERA5,11.45,-2.21
1992-04-29 00:00:00+00:00,8.3,5.59,11.77,ERA5,11.57,-3.26
1992-04-30 00:00:00+00:00,9.26,4.75,12.94,ERA5,11.67,-2.41
1992-05-01 00:00:00+00:00,10.11,6.78,11.49,ERA5,11.76,-1.66
1992-05-02 00:00:00+00:00,7.97,4.9,10.7,ERA5,11.87,-3.9
1992-05-03 00:00:00+00:00,8.32,3.63,12.1,ERA5,11.97,-3.65
1992-05-04 00:00:00+00:00,9.06,0.97,14.67,ERA5,12.07,-3.02
1992-05-05 00:00:00+00:00,11.48,5.72,17.16,ERA5,12.19,-0.71
1992-05-06 00:00:00+00:00,11.73,6.84,16.83,ERA5,12.31,-0.58
1992-05-07 00:00:00+00:00,13.95,9.77,18.74,ERA5,12.43,1.52
1992-05-08 00:00:00+00:00,10.85,7.14,13.27,ERA5,12.55,-1.71
1992-05-09 00:00:00+00:00,8.91,7.06,11.06,ERA5,12.68,-3.77
1992-05-10 00:00:00+00:00,10.01,7.12,13.09,ERA5,12.79,-2.78
1992-05-11 00:00:00+00:00,9.77,6.59,12.21,ERA5,12.91,-3.14
1992-05-12 00:00:00+00:00,12.0,6.5,16.93,ERA5,13.01,-1.01
1992-05-13 00:00:00+00:00,16.2,8.83,22.69,ERA5,13.12,3.08
1992-05-14 00:00:00+00:00,21.6,13.51,29.09,ERA5,13.23,8.38
1992-05-15 00:00:00+00:00,20.49,14.5,26.6,ERA5,13.34,7.15
1992-05-16 00:00:00+00:00,15.82,9.64,21.04,ERA5,13.44,2.38
1992-05-17 00:00:00+00:00,12.21,6.74,17.73,ERA5,13.54,-1.34
1992-05-18 00:00:00+00:00,16.33,9.12,22.29,ERA5,13.66,2.68
1992-05-19 00:00:00+00:00,17.6,11.15,23.21,ERA5,13.78,3.82
1992-05-20 00:00:00+00:00,18.16,11.29,23.51,ERA5,13.9,4.25
1992-05-21 00:00:00+00:00,17.86,12.39,22.48,ERA5,14.01,3.85
1992-05-22 00:00:00+00:00,18.39,11.81,23.73,ERA5,14.1,4.3
1992-05-23 00:00:00+00:00,19.32,11.98,25.76,ERA5,14.17,5.15
1992-05-24 00:00:00+00:00,19.68,12.98,25.46,ERA5,14.26,5.42
1992-05-25 00:00:00+00:00,18.49,12.56,24.41,ERA5,14.34,4.15
1992-05-26 00:00:00+00:00,18.58,13.39,24.41,ERA5,14.42,4.16
1992-05-27 00:00:00+00:00,18.9,13.81,23.4,ERA5,14.52,4.38
1992-05-28 00:00:00+00:00,19.87,14.93,25.1,ERA5,14.62,5.25
1992-05-29 00:00:00+00:00,16.33,14.16,18.25,ERA5,14.72,1.61
1992-05-30 00:00:00+00:00,16.7,13.01,20.09,ERA5,14.82,1.88
1992-05-31 00:00:00+00:00,17.65,13.05,22.98,ERA5,14.92,2.72
1992-06-01 00:00:00+00:00,18.62,14.65,22.54,ERA5,15.02,3.6
1992-06-02 00:00:00+00:00,15.21,12.23,17.4,ERA5,15.13,0.08
1992-06-03 00:00:00+00:00,15.64,11.68,19.52,ERA5,15.24,0.4
1992-06-04 00:00:00+00:00,13.71,11.44,15.87,ERA5,15.36,-1.65
1992-06-05 00:00:00+00:00,13.17,11.36,15.35,ERA5,15.47,-2.3
1992-06-06 00:00:00+00:00,13.53,12.61,14.78,ERA5,15.55,-2.03
1992-06-07 00:00:00+00:00,15.75,11.48,19.46,ERA5,15.62,0.13
1992-06-08 00:00:00+00:00,14.96,10.64,19.21,ERA5,15.69,-0.72
1992-06-09 00:00:00+00:00,15.72,11.85,20.22,ERA5,15.75,-0.04
1992-06-10 00:00:00+00:00,17.09,12.86,21.03,ERA5,15.82,1.26
1992-06-11 00:00:00+00:00,15.55,12.13,18.88,ERA5,15.9,-0.35
1992-06-12 00:00:00+00:00,14.97,11.68,17.81,ERA5,15.97,-1.0
1992-06-13 00:00:00+00:00,17.1,11.09,22.1,ERA5,16.04,1.05
1992-06-14 00:00:00+00:00,18.18,11.8,23.61,ERA5,16.12,2.06
1992-06-15 00:00:00+00:00,19.58,11.11,25.19,ERA5,16.21,3.37
1992-06-16 00:00:00+00:00,17.53,13.26,20.15,ERA5,16.3,1.23
1992-06-17 00:00:00+00:00,15.33,10.64,20.25,ERA5,16.38,-1.05
1992-06-18 00:00:00+00:00,11.75,9.21,14.6,ERA5,16.46,-4.71
1992-06-19 00:00:00+00:00,12.2,8.79,15.52,ERA5,16.56,-4.36
1992-06-20 00:00:00+00:00,16.76,12.27,21.34,ERA5,16.65,0.12
1992-06-21 00:00:00+00:00,13.32,11.86,15.54,ERA5,16.72,-3.4
1992-06-22 00:00:00+00:00,14.72,8.73,19.96,ERA5,16.8,-2.07
1992-06-23 00:00:00+00:00,16.07,11.52,19.65,ERA5,16.87,-0.8
1992-06-24 00:00:00+00:00,15.57,12.53,18.51,ERA5,16.94,-1.37
1992-06-25 00:00:00+00:00,16.56,13.57,20.5,ERA5,17.01,-0.45
1992-06-26 00:00:00+00:00,17.66,12.81,22.17,ERA5,17.08,0.59
1992-06-27 00:00:00+00:00,19.37,13.16,24.9,ERA5,17.14,2.23
1992-06-28 00:00:00+00:00,20.89,13.6,26.65,ERA5,17.2,3.69
1992-06-29 00:00:00+00:00,21.71,15.31,27.42,ERA5,17.27,4.45
1992-06-30 00:00:00+00:00,20.18,15.81,25.42,ERA5,17.33,2.84
1992-07-01 00:00:00+00:00,18.61,15.12,21.63,ERA5,17.4,1.21
1992-07-02 00:00:00+00:00,17.28,13.79,20.3,ERA5,17.46,-0.18
1992-07-03 00:00:00+00:00,18.55,15.03,22.75,ERA5,17.52,1.03
1992-07-04 00:00:00+00:00,16.21,14.2,18.54,ERA5,17.57,-1.36
1992-07-05 00:00:00+00:00,16.67,13.32,20.31,ERA5,17.63,-0.96
1992-07-06 00:00:00+00:00,17.38,14.48,21.15,ERA5,17.7,-0.32
1992-07-07 00:00:00+00:00,16.94,13.19,21.53,ERA5,17.76,-0.82
1992-07-08 00:00:00+00:00,17.66,11.38,22.81,ERA5,17.81,-0.15
1992-07-09 00:00:00+00:00,19.18,13.62,23.8,ERA5,17.85,1.33
1992-07-10 00:00:00+00:00,16.13,13.37,18.24,ERA5,17.9,-1.77
1992-07-11 00:00:00+00:00,15.6,12.73,18.45,ERA5,17.94,-2.33
1992-07-12 00:00:00+00:00,16.16,13.63,18.88,ERA5,17.98,-1.82
1992-07-13 00:00:00+00:00,16.29,12.43,19.41,ERA5,18.03,-1.74
1992-07-14 00:00:00+00:00,16.36,15.44,17.08,ERA5,18.07,-1.71
1992-07-15 00:00:00+00:00,17.91,15.1,20.7,ERA5,18.1,-0.2
1992-07-16 00:00:00+00:00,20.65,15.64,25.53,ERA5,18.14,2.51
1992-07-17 00:00:00+00:00,17.17,14.35,19.34,ERA5,18.18,-1.01
1992-07-18 00:00:00+00:00,17.11,12.92,21.37,ERA5,18.2,-1.09
1992-07-19 00:00:00+00:00,21.16,15.42,26.04,ERA5,18.22,2.93
1992-07-20 00:00:00+00:00,23.1,16.95,28.35,ERA5,18.25,4.85
1992-07-21 00:00:00+00:00,20.16,14.35,22.52,ERA5,18.27,1.89
1992-07-22 00:00:00+00:00,17.01,12.23,21.59,ERA5,18.3,-1.29
1992-07-23 00:00:00+00:00,18.79,10.84,25.38,ERA5,18.33,0.46
1992-07-24 00:00:00+00:00,19.34,14.46,26.13,ERA5,18.35,0.99
1992-07-25 00:00:00+00:00,18.45,13.44,23.52,ERA5,18.36,0.08
1992-07-26 00:00:00+00:00,18.42,12.98,23.36,ERA5,18.37,0.05
1992-07-27 00:00:00+00:00,17.38,11.14,20.28,ERA5,18.37,-0.99
1992-07-28 00:00:00+00:00,16.21,9.99,21.23,ERA5,18.36,-2.15
1992-07-29 00:00:00+00:00,18.68,10.94,25.75,ERA5,18.34,0.34
1992-07-30 00:00:00+00:00,21.73,12.77,29.11,ERA5,18.31,3.42
1992-07-31 00:00:00+00:00,20.91,15.98,26.07,ERA5,18.28,2.63
1992-08-01 00:00:00+00:00,22.73,17.35,28.3,ERA5,18.25,4.49
1992-08-02 00:00:00+00:00,19.68,16.61,23.11,ERA5,18.21,1.47
1992-08-03 00:00:00+00:00,19.16,14.02,22.44,ERA5,18.17,0.99
1992-08-04 00:00:00+00:00,17.22,13.03,21.84,ERA5,18.13,-0.91
1992-08-05 00:00:00+00:00,18.99,11.4,25.84,ERA5,18.11,0.88
1992-08-06 00:00:00+00:00,18.98,13.66,24.18,ERA5,18.09,0.9
1992-08-07 00:00:00+00:00,21.62,14.18,28.06,ERA5,18.06,3.55
1992-08-08 00:00:00+00:00,24.23,17.1,30.58,ERA5,18.04,6.19
1992-08-09 00:00:00+00:00,23.78,18.36,27.16,ERA5,18.01,5.77
1992-08-10 00:00:00+00:00,17.1,13.62,18.88,ERA5,17.98,-0.89
1992-08-11 00:00:00+00:00,16.51,12.8,20.62,ERA5,17.95,-1.44
1992-08-12 00:00:00+00:00,16.41,14.22,19.18,ERA5,17.93,-1.52
1992-08-13 00:00:00+00:00,14.66,13.63,16.47,ERA5,17.9,-3.24
1992-08-14 00:00:00+00:00,15.44,11.77,18.19,ERA5,17.86,-2.42
1992-08-15 00:00:00+00:00,14.39,9.97,18.63,ERA5,17.81,-3.42
1992-08-16 00:00:00+00:00,17.19,12.22,22.24,ERA5,17.75,-0.56
1992-08-17 00:00:00+00:00,15.74,13.58,17.94,ERA5,17.69,-1.95
1992-08-18 00:00:00+00:00,17.51,13.67,21.53,ERA5,17.62,-0.1
1992-08-19 00:00:00+00:00,19.87,14.36,24.66,ERA5,17.54,2.33
1992-08-20 00:00:00+00:00,18.62,16.88,22.15,ERA5,17.46,1.16
1992-08-21 00:00:00+00:00,18.79,16.64,21.6,ERA5,17.39,1.39
1992-08-22 00:00:00+00:00,18.75,14.0,23.97,ERA5,17.33,1.43
1992-08-23 00:00:00+00:00,15.64,12.02,18.14,ERA5,17.26,-1.62
1992-08-24 00:00:00+00:00,18.15,14.28,21.04,ERA5,17.17,0.98
1992-08-25 00:00:00+00:00,19.89,18.57,21.93,ERA5,17.09,2.79
1992-08-26 00:00:00+00:00,19.19,17.18,21.68,ERA5,17.0,2.19
1992-08-27 00:00:00+00:00,20.46,17.29,23.18,ERA5,16.91,3.55
1992-08-28 00:00:00+00:00,18.95,15.52,20.81,ERA5,16.83,2.12
1992-08-29 00:00:00+00:00,14.81,11.44,17.9,ERA5,16.74,-1.93
1992-08-30 00:00:00+00:00,14.17,11.87,17.93,ERA5,16.65,-2.48
1992-08-31 00:00:00+00:00,12.39,10.42,15.58,ERA5,16.57,-4.17
1992-09-01 00:00:00+00:00,11.82,9.62,14.11,ERA5,16.48,-4.65
1992-09-02 00:00:00+00:00,13.59,11.7,15.26,ERA5,16.38,-2.78
1992-09-03 00:00:00+00:00,14.39,11.95,15.88,ERA5,16.28,-1.89
1992-09-04 00:00:00+00:00,11.54,9.6,13.16,ERA5,16.18,-4.64
1992-09-05 00:00:00+00:00,11.19,6.9,14.58,ERA5,16.06,-4.87
1992-09-06 00:00:00+00:00,12.85,6.25,18.05,ERA5,15.94,-3.09
1992-09-07 00:00:00+00:00,13.86,9.77,17.36,ERA5,15.82,-1.96
1992-09-08 00:00:00+00:00,11.95,8.99,15.28,ERA5,15.71,-3.76
1992-09-09 00:00:00+00:00,12.63,8.44,17.33,ERA5,15.6,-2.97
1992-09-10 00:00:00+00:00,14.6,7.93,20.31,ERA5,15.5,-0.9
1992-09-11 00:00:00+00:00,15.31,9.6,19.99,ERA5,15.4,-0.09
1992-09-12 00:00:00+00:00,12.61,7.88,17.5,ERA5,15.29,-2.68
1992-09-13 00:00:00+00:00,13.71,8.36,18.36,ERA5,15.19,-1.48
1992-09-14 00:00:00+00:00,14.26,11.94,17.13,ERA5,15.08,-0.83
1992-09-15 00:00:00+00:00,15.37,13.39,18.32,ERA5,14.97,0.4
1992-09-16 00:00:00+00:00,14.91,10.7,17.72,ERA5,14.85,0.06
1992-09-17 00:00:00+00:00,15.8,9.47,22.68,ERA5,14.73,1.07
1992-09-18 00:00:00+00:00,16.24,14.09,18.51,ERA5,14.6,1.64
1992-09-19 00:00:00+00:00,14.7,13.02,16.97,ERA5,14.47,0.24
1992-09-20 00:00:00+00:00,15.13,13.16,17.78,ERA5,14.34,0.79
1992-09-21 00:00:00+00:00,16.71,12.51,21.31,ERA5,14.21,2.49
1992-09-22 00:00:00+00:00,16.11,13.03,17.74,ERA5,14.09,2.02
1992-09-23 00:00:00+00:00,13.84,10.95,15.99,ERA5,13.97,-0.13
1992-09-24 00:00:00+00:00,13.28,10.23,15.27,ERA5,13.86,-0.58
1992-09-25 00:00:00+00:00,16.37,13.47,21.01,ERA5,13.75,2.61
1992-09-26 00:00:00+00:00,17.57,12.6,23.67,ERA5,13.63,3.93
1992-09-27 00:00:00+00:00,19.28,14.71,25.5,ERA5,13.52,5.76
1992-09-28 00:00:00+00:00,16.51,12.83,20.79,ERA5,13.41,3.11
1992-09-29 00:00:00+00:00,14.67,11.42,18.39,ERA5,13.3,1.37
1992-09-30 00:00:00+00:00,13.92,11.46,16.78,ERA5,13.19,0.73
1992-10-01 00:00:00+00:00,12.73,9.58,15.91,ERA5,13.08,-0.35
1992-10-02 00:00:00+00:00,12.35,9.45,15.85,ERA5,12.98,-0.62
1992-10-03 00:00:00+00:00,12.65,9.32,15.8,ERA5,12.87,-0.22
1992-10-04 00:00:00+00:00,12.21,9.56,15.01,ERA5,12.76,-0.55
1992-10-05 00:00:00+00:00,8.85,8.15,11.11,ERA5,12.64,-3.79
1992-10-06 00:00:00+00:00,9.98,8.76,10.7,ERA5,12.51,-2.53
1992-10-07 00:00:00+00:00,11.0,10.22,11.93,ERA5,12.39,-1.4
1992-10-08 00:00:00+00:00,11.18,9.35,13.16,ERA5,12.27,-1.09
1992-10-09 00:00:00+00:00,10.43,6.88,12.49,ERA5,12.15,-1.72
1992-10-10 00:00:00+00:00,8.05,4.96,12.07,ERA5,12.03,-3.98
1992-10-11 00:00:00+00:00,8.28,3.42,12.01,ERA5,11.89,-3.62
1992-10-12 00:00:00+00:00,8.72,3.23,11.96,ERA5,11.76,-3.04
1992-10-13 00:00:00+00:00,4.6,0.49,10.03,ERA5,11.63,-7.03
1992-10-14 00:00:00+00:00,6.12,-1.17,10.98,ERA5,11.51,-5.39
1992-10-15 00:00:00+00:00,7.12,3.73,9.29,ERA5,11.39,-4.26
1992-10-16 00:00:00+00:00,4.86,1.99,8.55,ERA5,11.25,-6.39
1992-10-17 00:00:00+00:00,3.78,0.48,8.05,ERA5,11.12,-7.34
1992-10-18 00:00:00+00:00,5.6,1.62,9.06,ERA5,10.99,-5.39
1992-10-19 00:00:00+00:00,8.24,4.87,12.17,ERA5,10.86,-2.61
1992-10-20 00:00:00+00:00,8.26,4.62,12.07,ERA5,10.72,-2.46
1992-10-21 00:00:00+00:00,5.84,3.66,7.92,ERA5,10.57,-4.74
1992-10-22 00:00:00+00:00,6.38,3.25,9.27,ERA5,10.42,-4.05
1992-10-23 00:00:00+00:00,7.54,5.53,9.11,ERA5,10.29,-2.75
1992-10-24 00:00:00+00:00,5.89,4.2,8.24,ERA5,10.16,-4.27
1992-10-25 00:00:00+00:00,8.49,4.92,11.86,ERA5,10.02,-1.53
1992-10-26 00:00:00+00:00,7.26,4.97,9.31,ERA5,9.9,-2.64
1992-10-27 00:00:00+00:00,7.44,4.88,9.42,ERA5,9.77,-2.33
1992-10-28 00:00:00+00:00,6.57,5.29,7.74,ERA5,9.64,-3.07
1992-10-29 00:00:00+00:00,6.32,2.99,7.8,ERA5,9.5,-3.19
1992-10-30 00:00:00+00:00,4.12,1.09,8.44,ERA5,9.36,-5.25
1992-10-31 00:00:00+00:00,3.03,0.05,6.19,ERA5,9.22,-6.19
1992-11-01 00:00:00+00:00,3.96,0.54,7.2,ERA5,9.08,-5.13
1992-11-02 00:00:00+00:00,7.01,3.64,11.07,ERA5,8.95,-1.95
1992-11-03 00:00:00+00:00,8.02,5.87,10.23,ERA5,8.82,-0.8
1992-11-04 00:00:00+00:00,7.55,5.73,10.89,ERA5,8.69,-1.14
1992-11-05 00:00:00+00:00,10.47,7.84,13.12,ERA5,8.56,1.91
1992-11-06 00:00:00+00:00,10.01,8.68,11.71,ERA5,8.44,1.57
1992-11-07 00:00:00+00:00,9.35,7.93,10.7,ERA5,8.32,1.03
1992-11-08 00:00:00+00:00,9.28,6.18,11.03,ERA5,8.2,1.08
1992-11-09 00:00:00+00:00,8.2,6.29,10.35,ERA5,8.07,0.13
1992-11-10 00:00:00+00:00,9.04,6.63,10.42,ERA5,7.93,1.11
1992-11-11 00:00:00+00:00,8.48,6.52,12.78,ERA5,7.8,0.68
1992-11-12 00:00:00+00:00,5.89,3.79,7.65,ERA5,7.68,-1.79
1992-11-13 00:00:00+00:00,4.19,2.49,6.33,ERA5,7.56,-3.37
1992-11-14 00:00:00+00:00,3.57,0.57,5.91,ERA5,7.44,-3.87
1992-11-15 00:00:00+00:00,7.26,4.59,9.38,ERA5,7.31,-0.05
1992-11-16 00:00:00+00:00,7.69,6.6,8.49,ERA5,7.2,0.49
1992-11-17 00:00:00+00:00,4.87,3.21,6.32,ERA5,7.1,-2.22
1992-11-18 00:00:00+00:00,4.95,2.57,9.74,ERA5,7.01,-2.06
1992-11-19 00:00:00+00:00,7.46,4.26,10.04,ERA5,6.92,0.54
1992-11-20 00:00:00+00:00,4.6,3.32,6.01,ERA5,6.81,-2.21
1992-11-21 00:00:00+00:00,6.8,4.06,11.9,ERA5,6.71,0.1
1992-11-22 00:00:00+00:00,12.94,12.12,13.6,ERA5,6.62,6.32
1992-11-23 00:00:00+00:00,11.06,9.24,12.55,ERA5,6.54,4.52
1992-11-24 00:00:00+00:00,10.52,9.25,11.51,ERA5,6.44,4.08
1992-11-25 00:00:00+00:00,11.07,9.82,12.25,ERA5,6.33,4.74
1992-11-26 00:00:00+00:00,8.95,6.48,13.62,ERA5,6.21,2.74
1992-11-27 00:00:00+00:00,6.78,4.27,9.46,ERA5,6.11,0.67
1992-11-28 00:00:00+00:00,7.87,4.6,11.22,ERA5,5.99,1.88
1992-11-29 00:00:00+00:00,9.01,5.27,12.02,ERA5,5.88,3.13
1992-11-30 00:00:00+00:00,11.79,10.56,12.69,ERA5,5.79,6.0
1992-12-01 00:00:00+00:00,7.92,6.41,10.35,ERA5,5.7,2.21
1992-12-02 00:00:00+00:00,9.81,6.73,12.47,ERA5,5.6,4.21
1992-12-03 00:00:00+00:00,6.98,5.05,8.84,ERA5,5.5,1.48
1992-12-04 00:00:00+00:00,3.91,2.29,5.32,ERA5,5.39,-1.48
1992-12-05 00:00:00+00:00,3.07,1.22,5.33,ERA5,5.3,-2.23
1992-12-06 00:00:00+00:00,3.31,1.84,4.62,ERA5,5.23,-1.91
1992-12-07 00:00:00+00:00,6.61,3.51,8.41,ERA5,5.15,1.46
1992-12-08 00:00:00+00:00,5.16,3.39,7.12,ERA5,5.08,0.09
1992-12-09 00:00:00+00:00,3.36,2.19,5.15,ERA5,5.02,-1.66
1992-12-10 00:00:00+00:00,3.22,2.89,3.69,ERA5,4.95,-1.73
1992-12-11 00:00:00+00:00,3.97,2.13,7.67,ERA5,4.89,-0.92
1992-12-12 00:00:00+00:00,6.48,4.44,8.7,ERA5,4.83,1.64
1992-12-13 00:00:00+00:00,5.67,3.73,8.12,ERA5,4.78,0.89
1992-12-14 00:00:00+00:00,8.54,7.11,9.29,ERA5,4.73,3.81
1992-12-15 00:00:00+00:00,6.26,3.64,8.29,ERA5,4.68,1.58
1992-12-16 00:00:00+00:00,6.79,4.92,8.75,ERA5,4.63,2.16
1992-12-17 00:00:00+00:00,6.24,4.56,8.45,ERA5,4.58,1.65
1992-12-18 00:00:00+00:00,7.93,5.64,9.89,ERA5,4.55,3.39
1992-12-19 00:00:00+00:00,8.57,6.64,9.91,ERA5,4.5,4.06
1992-12-20 00:00:00+00:00,4.43,2.44,6.72,ERA5,4.47,-0.04
1992-12-21 00:00:00+00:00,2.68,2.48,2.89,ERA5,4.45,-1.77
1992-12-22 00:00:00+00:00,2.44,0.58,3.36,ERA5,4.41,-1.97
1992-12-23 00:00:00+00:00,2.88,2.18,3.39,ERA5,4.37,-1.48
1992-12-24 00:00:00+00:00,3.67,2.91,4.4,ERA5,4.31,-0.64
1992-12-25 00:00:00+00:00,1.25,0.26,3.17,ERA5,4.27,-3.02
1992-12-26 00:00:00+00:00,-1.19,-2.47,0.2,ERA5,4.21,-5.4
1992-12-27 00:00:00+00:00,-2.2,-4.27,-0.38,ERA5,4.15,-6.35
1992-12-28 00:00:00+00:00,-1.71,-3.17,0.86,ERA5,4.11,-5.82
1992-12-29 00:00:00+00:00,-2.55,-5.04,1.2,ERA5,4.07,-6.62
1992-12-30 00:00:00+00:00,-2.39,-5.23,2.88,ERA5,4.04,-6.43
1992-12-31 00:00:00+00:00,-3.7,-6.36,-0.17,ERA5,4.01,-7.71
1993-01-01 00:00:00+00:00,-5.33,-7.13,-2.91,ERA5,3.96,-9.29
1993-01-02 00:00:00+00:00,-5.73,-8.97,-0.97,ERA5,3.93,-9.66
1993-01-03 00:00:00+00:00,-6.75,-8.97,-3.68,ERA5,3.9,-10.65
1993-01-04 00:00:00+00:00,-4.93,-9.06,-2.02,ERA5,3.88,-8.81
1993-01-05 00:00:00+00:00,1.58,-1.82,4.65,ERA5,3.87,-2.29
1993-01-06 00:00:00+00:00,7.56,4.9,9.68,ERA5,3.86,3.7
1993-01-07 00:00:00+00:00,7.56,4.18,10.02,ERA5,3.85,3.7
