# Statistiques journalières de la température de l'air à 2 m à Bruxelles (données ERA5)
AAAA-MM-JJ, moyenne (°C), min (°C), max (°C)
2001-12-15,-2.03,-5.07,0.89
2001-12-16,-0.73,-2.74,1.65
2001-12-17,-1.39,-4.21,0.69
2001-12-18,1.37,-0.28,2.79
2001-12-19,3.13,2.32,4.14
2001-12-20,1.56,-0.81,3.94
2001-12-21,2.79,-0.09,4.9
2001-12-22,1.5,-0.47,3.04
2001-12-23,-4.01,-5.73,-1.25
2001-12-24,1.66,-4.3,6.68
2001-12-25,5.32,2.68,6.98
2001-12-26,0.78,-1.33,2.91
2001-12-27,2.19,-1.55,6.6
2001-12-28,6.62,3.01,8.87
2001-12-29,1.19,-0.74,2.75
2001-12-30,-0.01,-2.29,2.18
2001-12-31,-2.19,-4.49,0.66
2002-01-01,-3.19,-4.2,-1.99
2002-01-02,-4.25,-6.64,-0.61
2002-01-03,-2.68,-5.53,0.16
2002-01-04,-3.02,-6.44,0.88
2002-01-05,-0.9,-3.01,3.32
2002-01-06,-0.04,-2.07,1.55
2002-01-07,1.78,0.34,3.03
2002-01-08,1.28,-1.16,3.39
2002-01-09,0.89,-1.82,5.32
2002-01-10,1.58,-0.39,4.32
2002-01-11,2.77,0.68,5.13
2002-01-12,1.76,0.73,3.27
2002-01-13,2.65,0.13,5.82
2002-01-14,3.23,2.61,3.97
2002-01-15,3.52,2.45,4.52
2002-01-16,3.51,2.47,5.66
2002-01-17,4.54,3.58,5.46
2002-01-18,4.56,3.07,5.57
2002-01-19,7.27,5.65,9.29
2002-01-20,8.31,5.53,10.37
2002-01-21,9.99,7.0,10.99
2002-01-22,7.68,6.19,9.4
2002-01-23,6.98,5.74,9.55
2002-01-24,9.03,5.52,10.66
2002-01-25,5.65,1.74,9.42
2002-01-26,10.5,9.74,11.29
2002-01-27,11.62,10.61,12.71
2002-01-28,11.67,9.27,13.31
2002-01-29,8.63,6.21,10.73
2002-01-30,10.2,8.21,12.73
2002-01-31,9.37,7.74,11.0
2002-02-01,10.52,8.44,12.3
2002-02-02,11.37,8.96,15.22
2002-02-03,10.91,7.76,13.65
2002-02-04,8.88,6.41,10.79
2002-02-05,10.59,7.99,12.05
2002-02-06,7.0,5.56,8.48
2002-02-07,5.9,4.35,7.45
2002-02-08,9.9,6.2,11.92
2002-02-09,10.4,7.55,12.06
2002-02-10,8.54,7.0,10.17
2002-02-11,10.8,9.13,11.99
2002-02-12,11.64,9.28,13.3
2002-02-13,8.04,5.78,9.43
2002-02-14,3.7,0.12,5.78
2002-02-15,1.24,-2.59,5.86
2002-02-16,2.29,-1.72,7.84
2002-02-17,2.34,-2.91,7.32
2002-02-18,3.72,1.99,6.69
2002-02-19,6.55,2.56,9.06
2002-02-20,7.66,3.3,10.4
2002-02-21,3.66,1.44,5.74
2002-02-22,7.09,3.25,11.26
2002-02-23,5.18,2.26,7.54
2002-02-24,3.83,2.25,7.18
2002-02-25,9.62,8.23,11.21
2002-02-26,10.58,8.32,12.58
2002-02-27,6.41,4.29,8.53
2002-02-28,5.51,4.08,7.75
2002-03-01,4.59,1.8,7.14
2002-03-02,1.8,-1.7,6.27
2002-03-03,3.58,-0.66,7.6
2002-03-04,6.17,2.72,10.41
2002-03-05,5.53,1.85,8.85
2002-03-06,6.71,3.15,9.67
2002-03-07,10.24,5.53,12.97
2002-03-08,7.61,1.65,13.05
2002-03-09,8.67,5.68,11.88
2002-03-10,7.15,1.6,11.71
2002-03-11,9.29,4.7,14.39
2002-03-12,9.72,7.58,12.71
2002-03-13,6.64,3.33,9.15
2002-03-14,3.3,2.51,4.26
2002-03-15,7.77,3.28,12.51
2002-03-16,11.44,7.11,16.46
2002-03-17,10.69,9.18,12.01
2002-03-18,10.47,9.36,12.09
2002-03-19,9.63,7.88,11.57
2002-03-20,11.86,10.7,13.64
2002-03-21,11.39,8.81,12.88
2002-03-22,8.81,5.6,11.49
2002-03-23,5.65,2.67,8.32
2002-03-24,4.82,0.1,8.93
2002-03-25,4.6,-0.08,9.4
2002-03-26,5.74,1.68,10.03
2002-03-27,5.41,0.56,10.23
2002-03-28,6.94,-0.87,14.53
2002-03-29,7.92,0.96,14.72
2002-03-30,9.44,5.31,14.59
2002-03-31,10.53,5.94,15.14
2002-04-01,11.86,5.28,17.56
2002-04-02,14.42,8.86,20.4
2002-04-03,14.31,8.74,20.22
2002-04-04,13.04,7.45,18.73
2002-04-05,10.99,5.54,16.36
2002-04-06,7.02,2.53,11.33
2002-04-07,7.23,0.88,13.15
2002-04-08,7.9,1.45,13.64
2002-04-09,6.92,1.82,11.77
2002-04-10,7.26,2.87,11.72
2002-04-11,7.16,1.72,11.67
2002-04-12,8.04,2.85,12.65
2002-04-13,6.77,2.68,9.3
2002-04-14,5.43,2.62,8.65
2002-04-15,5.61,2.12,8.69
2002-04-16,7.21,5.92,8.68
2002-04-17,8.99,4.21,13.36
2002-04-18,9.46,6.49,12.28
2002-04-19,8.0,4.44,11.17
2002-04-20,8.24,2.33,13.59
2002-04-21,10.54,2.11,17.28
2002-04-22,13.93,7.25,19.88
2002-04-23,13.56,9.86,17.96
2002-04-24,14.27,9.25,20.46
2002-04-25,10.75,7.35,15.28
2002-04-26,8.33,5.36,10.61
2002-04-27,9.34,6.34,12.33
2002-04-28,10.31,7.5,13.86
2002-04-29,9.41,6.66,12.26
2002-04-30,11.55,7.45,15.39
2002-05-01,11.12,8.5,14.37
2002-05-02,9.16,4.78,11.62
2002-05-03,8.85,3.04,13.49
2002-05-04,8.21,5.84,10.37
2002-05-05,7.3,6.06,8.26
2002-05-06,10.31,7.87,12.85
2002-05-07,12.88,7.27,17.2
2002-05-08,13.92,9.37,18.33
2002-05-09,14.53,11.45,19.13
2002-05-10,12.86,10.56,16.1
2002-05-11,13.4,11.29,15.83
2002-05-12,11.95,9.34,14.82
2002-05-13,15.7,8.73,21.05
2002-05-14,12.81,10.38,15.58
2002-05-15,14.56,9.6,19.1
2002-05-16,17.32,9.85,23.84
2002-05-17,19.16,10.86,24.85
2002-05-18,15.57,11.23,17.02
2002-05-19,14.72,9.28,18.59
2002-05-20,16.58,11.44,21.04
2002-05-21,18.88,13.46,23.46
2002-05-22,15.25,12.62,19.1
2002-05-23,14.28,10.58,17.83
2002-05-24,11.66,8.98,13.58
2002-05-25,12.54,9.78,15.93
2002-05-26,12.75,10.61,15.31
2002-05-27,12.77,9.29,16.95
2002-05-28,13.07,7.46,17.43
2002-05-29,12.43,9.04,16.1
2002-05-30,13.38,8.16,18.04
2002-05-31,13.64,8.77,18.64
2002-06-01,14.85,7.16,20.8
2002-06-02,18.64,9.6,25.17
2002-06-03,17.87,12.83,22.56
2002-06-04,17.65,10.96,23.81
2002-06-05,17.67,13.37,21.66
2002-06-06,15.21,13.09,18.47
2002-06-07,13.46,12.1,14.56
2002-06-08,15.37,10.62,19.06
2002-06-09,15.37,10.37,19.96
2002-06-10,12.54,9.59,15.3
2002-06-11,13.91,10.89,17.48
2002-06-12,15.91,12.79,19.11
2002-06-13,14.68,12.58,16.56
2002-06-14,19.79,14.56,24.47
2002-06-15,18.1,15.55,20.49
2002-06-16,19.69,13.97,24.79
2002-06-17,24.86,16.9,31.02
2002-06-18,23.21,16.28,29.36
2002-06-19,17.46,12.25,21.98
2002-06-20,15.83,13.85,17.96
2002-06-21,17.15,12.37,21.88
2002-06-22,19.41,15.38,23.2
2002-06-23,17.12,13.42,20.69
2002-06-24,16.57,11.51,20.73
2002-06-25,16.67,8.59,22.64
2002-06-26,17.55,11.21,23.12
2002-06-27,14.72,9.75,18.77
2002-06-28,13.12,8.32,16.73
2002-06-29,14.39,9.14,19.12
2002-06-30,14.75,8.84,18.52
2002-07-01,13.57,12.55,14.5
2002-07-02,13.79,11.76,16.33
2002-07-03,13.9,12.37,17.02
2002-07-04,15.35,12.07,18.81
2002-07-05,15.32,12.68,18.45
2002-07-06,16.07,13.51,19.13
2002-07-07,16.54,13.07,20.13
2002-07-08,19.19,12.67,24.31
2002-07-09,19.48,15.97,23.46
2002-07-10,14.17,11.97,17.21
2002-07-11,14.88,10.86,18.59
2002-07-12,16.93,11.47,21.52
2002-07-13,15.94,13.15,18.25
2002-07-14,16.46,15.15,18.53
2002-07-15,17.21,14.38,20.96
2002-07-16,19.1,14.09,23.89
2002-07-17,18.17,14.37,22.3
2002-07-18,16.2,11.83,20.64
2002-07-19,14.99,8.78,19.36
2002-07-20,16.98,8.56,24.49
2002-07-21,15.61,13.31,17.97
2002-07-22,16.49,12.08,20.91
2002-07-23,16.69,12.64,19.52
2002-07-24,16.8,14.95,19.59
2002-07-25,17.09,13.15,21.08
2002-07-26,18.66,14.84,22.76
2002-07-27,21.74,15.56,27.17
2002-07-28,24.32,18.37,29.85
2002-07-29,24.14,16.57,30.59
2002-07-30,22.93,16.46,30.58
2002-07-31,19.76,17.29,22.96
2002-08-01,18.45,15.7,21.78
2002-08-02,18.24,13.44,23.09
2002-08-03,15.69,13.76,19.09
2002-08-04,15.53,12.42,19.16
2002-08-05,15.94,13.5,19.19
2002-08-06,15.7,13.5,18.33
2002-08-07,17.65,14.6,21.38
2002-08-08,17.71,13.68,22.3
2002-08-09,17.59,15.28,21.17
2002-08-10,17.04,13.43,20.35
2002-08-11,17.85,13.91,21.75
2002-08-12,17.46,14.74,20.92
2002-08-13,18.89,13.3,24.22
2002-08-14,20.02,13.18,26.04
2002-08-15,22.15,15.94,27.94
2002-08-16,22.38,15.41,28.26
2002-08-17,22.99,15.45,29.33
2002-08-18,23.65,18.3,29.46
2002-08-19,22.25,18.57,26.92
2002-08-20,18.28,15.51,22.14
2002-08-21,16.84,15.12,18.79
2002-08-22,16.28,13.75,19.11
2002-08-23,16.46,12.36,19.61
2002-08-24,15.94,11.61,18.35
2002-08-25,16.22,10.72,20.61
2002-08-26,17.85,14.47,20.71
2002-08-27,18.69,17.0,20.79
2002-08-28,19.61,17.91,22.18
2002-08-29,19.17,16.66,23.11
2002-08-30,18.3,15.05,22.33
2002-08-31,16.7,13.85,18.71
2002-09-01,15.05,11.75,18.2
2002-09-02,16.22,10.22,22.14
2002-09-03,16.44,11.07,21.83
2002-09-04,16.21,10.55,21.06
2002-09-05,16.98,13.19,21.92
2002-09-06,16.19,12.3,20.39
2002-09-07,17.54,15.15,21.16
2002-09-08,17.48,14.78,21.89
2002-09-09,16.71,13.19,20.75
2002-09-10,14.77,11.65,18.78
2002-09-11,14.13,11.24,16.74
2002-09-12,16.6,12.47,22.23
2002-09-13,15.84,9.74,21.68
2002-09-14,15.23,11.97,18.45
2002-09-15,15.5,10.76,19.62
2002-09-16,12.91,7.44,18.02
2002-09-17,13.63,9.96,17.5
2002-09-18,14.02,11.09,17.9
2002-09-19,13.69,8.87,18.21
2002-09-20,13.96,10.41,17.72
2002-09-21,13.05,11.06,15.74
2002-09-22,12.35,10.42,15.67
2002-09-23,11.82,8.2,15.44
2002-09-24,10.0,6.38,15.08
2002-09-25,10.74,4.9,15.06
2002-09-26,12.35,11.22,14.42
2002-09-27,12.77,9.67,15.97
2002-09-28,11.98,8.98,16.56
2002-09-29,12.5,6.89,19.4
2002-09-30,12.43,6.55,19.67
2002-10-01,13.56,7.51,20.32
2002-10-02,15.36,11.53,19.3
2002-10-03,14.87,12.6,17.18
2002-10-04,12.1,8.03,16.94
2002-10-05,12.36,8.23,15.96
2002-10-06,11.99,6.69,14.36
2002-10-07,8.76,3.67,13.84
2002-10-08,8.59,5.98,12.06
2002-10-09,9.18,3.37,15.29
2002-10-10,10.25,6.8,14.74
2002-10-11,7.63,3.57,11.16
2002-10-12,8.81,7.57,9.76
2002-10-13,10.55,8.24,12.9
2002-10-14,11.57,10.51,12.21
2002-10-15,12.31,9.19,15.48
2002-10-16,11.9,10.01,13.85
2002-10-17,9.15,6.23,11.99
2002-10-18,7.36,5.71,10.42
2002-10-19,6.24,3.14,9.71
2002-10-20,6.55,1.98,10.65
2002-10-21,12.33,7.79,15.11
2002-10-22,14.02,12.2,15.59
2002-10-23,10.37,6.88,14.1
2002-10-24,8.52,5.04,11.02
2002-10-25,12.32,10.67,13.61
2002-10-26,11.87,10.5,14.19
2002-10-27,13.03,9.58,15.51
2002-10-28,8.58,6.25,12.1
2002-10-29,9.34,6.32,11.98
2002-10-30,11.54,10.73,12.29
2002-10-31,10.01,8.04,12.47
2002-11-01,12.1,8.65,14.05
2002-11-02,13.74,11.92,15.54
2002-11-03,12.31,8.49,14.96
2002-11-04,9.2,7.57,12.11
2002-11-05,8.32,5.75,12.37
2002-11-06,8.17,6.42,11.06
2002-11-07,7.47,4.86,9.14
2002-11-08,6.42,3.79,10.25
2002-11-09,8.65,3.93,11.48
2002-11-10,7.18,2.82,12.39
2002-11-11,10.44,7.83,12.7
2002-11-12,9.79,8.14,11.57
2002-11-13,10.09,8.81,11.49
2002-11-14,10.81,7.64,12.79
2002-11-15,7.8,5.14,11.59
2002-11-16,6.96,4.72,8.16
2002-11-17,8.39,7.06,10.24
2002-11-18,7.78,7.22,8.73
2002-11-19,6.87,5.03,8.17
2002-11-20,7.09,3.94,9.67
2002-11-21,11.06,9.36,13.08
2002-11-22,8.73,7.38,10.75
2002-11-23,8.17,5.61,10.93
2002-11-24,7.47,5.35,11.14
2002-11-25,7.19,5.47,8.59
2002-11-26,7.17,4.41,8.53
2002-11-27,5.65,1.83,9.41
2002-11-28,7.4,6.34,8.55
2002-11-29,8.19,6.05,9.74
2002-11-30,7.51,6.09,9.07
2002-12-01,7.62,6.83,8.25
2002-12-02,7.15,5.91,8.6
2002-12-03,4.69,2.84,6.16
2002-12-04,4.65,2.91,5.64
2002-12-05,5.81,5.28,7.07
2002-12-06,2.58,0.58,5.27
2002-12-07,0.79,-0.33,1.68
2002-12-08,-0.4,-1.69,0.71
2002-12-09,-3.34,-5.1,-1.42
2002-12-10,-3.34,-5.24,-0.39
2002-12-11,-3.26,-5.49,-0.18
2002-12-12,-0.34,-3.09,2.5
2002-12-13,2.03,-0.84,4.41
2002-12-14,4.05,3.17,5.25
2002-12-15,6.47,3.81,8.2
2002-12-16,6.56,5.51,7.39
2002-12-17,3.18,0.66,5.37
2002-12-18,-0.52,-1.92,1.53
2002-12-19,0.09,-1.33,3.38
2002-12-20,0.8,-2.16,3.82
2002-12-21,5.5,4.16,7.94
2002-12-22,9.93,8.41,11.6
2002-12-23,9.37,8.35,10.85
2002-12-24,10.53,9.23,11.22
2002-12-25,9.97,8.97,10.68
2002-12-26,10.41,9.04,12.34
2002-12-27,11.52,10.45,12.1
2002-12-28,8.78,7.25,10.02
2002-12-29,9.14,7.06,12.23
2002-12-30,11.41,8.61,12.63
2002-12-31,2.14,1.15,7.56
2003-01-01,6.33,1.17,11.48
2003-01-02,10.19,7.97,12.37
2003-01-03,7.5,5.14,8.85
2003-01-04,-0.21,-2.46,4.67
2003-01-05,-2.47,-5.17,-0.74
2003-01-06,-1.38,-2.27,0.08
2003-01-07,-3.62,-5.21,-1.98
2003-01-08,-6.08,-7.91,-3.59
2003-01-09,-6.64,-8.22,-3.51
2003-01-10,-4.92,-8.32,-2.38
2003-01-11,-4.17,-6.4,-0.48
2003-01-12,-2.89,-6.14,0.55
2003-01-13,3.55,-1.79,6.29
2003-01-14,6.43,5.45,7.49
2003-01-15,4.52,3.87,5.7
2003-01-16,4.16,1.82,6.34
2003-01-17,2.64,1.16,4.08
2003-01-18,3.46,2.64,4.65
2003-01-19,5.17,3.08,7.18
2003-01-20,7.67,6.05,8.64
2003-01-21,8.32,7.27,9.89
2003-01-22,7.35,6.2,8.49
2003-01-23,5.78,2.58,7.37
2003-01-24,2.3,-0.74,6.51
2003-01-25,2.77,0.05,5.03
2003-01-26,4.65,1.96,9.22
2003-01-27,9.26,8.4,10.75
2003-01-28,5.84,3.35,8.94
2003-01-29,3.67,2.58,4.9
2003-01-30,0.43,-2.64,2.23
2003-01-31,-4.3,-7.51,-1.02
2003-02-01,-3.74,-9.52,0.83
2003-02-02,2.27,0.09,4.32
2003-02-03,3.53,0.31,5.77
2003-02-04,1.58,0.1,3.4
2003-02-05,1.96,0.85,3.46
2003-02-06,2.13,0.67,3.76
2003-02-07,3.6,1.48,5.45
2003-02-08,6.09,5.22,7.03
2003-02-09,5.29,2.13,7.33
2003-02-10,2.22,-1.0,5.88
2003-02-11,0.81,-1.52,4.97
2003-02-12,-2.12,-3.98,-0.52
2003-02-13,-2.27,-5.66,1.77
2003-02-14,-1.77,-5.39,2.4
2003-02-15,-1.73,-4.25,0.7
2003-02-16,-1.4,-4.0,0.84
2003-02-17,-2.26,-5.86,1.84
2003-02-18,-1.43,-6.14,4.12
2003-02-19,0.91,-4.02,7.01
2003-02-20,2.31,-2.23,9.25
2003-02-21,2.19,-3.51,8.96
2003-02-22,3.46,-1.9,9.92
2003-02-23,6.38,1.79,12.09
2003-02-24,7.71,3.5,13.91
2003-02-25,6.86,1.59,14.13
2003-02-26,7.37,3.17,11.8
2003-02-27,10.4,6.95,15.08
2003-02-28,8.94,6.18,12.2
2003-03-01,9.71,6.95,12.1
2003-03-02,7.51,4.8,9.64
2003-03-03,4.82,1.02,9.07
2003-03-04,6.78,2.96,9.09
2003-03-05,10.99,8.39,14.06
2003-03-06,7.09,3.66,9.96
2003-03-07,6.15,2.28,9.78
2003-03-08,8.12,5.74,10.0
2003-03-09,10.03,7.33,13.74
2003-03-10,10.43,8.02,12.61
2003-03-11,10.75,8.65,11.65
2003-03-12,7.27,5.03,8.74
2003-03-13,5.19,2.09,8.84
2003-03-14,5.06,0.37,9.77
2003-03-15,5.15,-0.28,10.75
2003-03-16,5.98,-0.46,12.99
2003-03-17,5.5,-1.04,12.91
2003-03-18,5.72,0.68,11.83
2003-03-19,6.36,-0.49,12.99
2003-03-20,4.01,0.88,9.12
2003-03-21,5.55,0.93,11.44
2003-03-22,6.98,-0.1,14.57
2003-03-23,9.75,1.38,18.21
2003-03-24,12.73,6.08,19.81
2003-03-25,11.38,7.46,16.32
2003-03-26,11.13,5.49,17.39
2003-03-27,10.62,3.59,17.62
2003-03-28,12.59,4.63,19.66
2003-03-29,13.53,11.44,16.62
2003-03-30,10.3,5.62,15.38
2003-03-31,7.11,2.67,12.08
2003-04-01,7.97,2.75,14.33
2003-04-02,5.52,3.24,7.64
2003-04-03,4.63,1.84,7.47
2003-04-04,5.63,-1.57,11.17
2003-04-05,8.1,6.13,11.32
2003-04-06,5.57,1.08,7.91
2003-04-07,2.36,-2.32,6.69
2003-04-08,2.62,-3.83,7.24
2003-04-09,2.42,-2.87,6.62
2003-04-10,1.76,-0.64,5.06
2003-04-11,3.71,-1.85,9.33
2003-04-12,7.64,0.77,13.7
2003-04-13,12.27,4.49,18.6
2003-04-14,15.89,10.11,22.08
2003-04-15,16.91,9.41,24.26
2003-04-16,17.08,9.9,23.49
2003-04-17,15.79,8.53,22.29
2003-04-18,13.54,7.8,18.48
2003-04-19,7.39,4.64,9.34
2003-04-20,10.1,2.95,15.34
2003-04-21,14.28,9.8,20.13
2003-04-22,12.37,7.28,16.89
2003-04-23,11.8,4.72,17.78
2003-04-24,14.89,6.22,22.04
2003-04-25,15.9,9.13,20.56
2003-04-26,13.3,11.1,14.78
2003-04-27,11.97,10.54,14.12
2003-04-28,16.5,11.01,22.07
2003-04-29,14.34,11.27,17.82
2003-04-30,12.11,9.69,14.54
2003-05-01,12.38,10.02,15.48
2003-05-02,13.06,9.25,17.74
